,open,high,low,close,volume
2024-11-14,1915.0,2189.05,1915.0,2111.45,66526
2024-11-18,2159.0,2159.0,2010.05,2046.25,6377
2024-11-19,2076.95,2119.95,2011.05,2058.0,9119
2024-11-21,2092.9,2098.7,1902.05,2019.45,12230
2024-11-22,2045.85,2045.85,1996.1,2027.1,1939
2024-11-25,2057.5,2150.0,1992.1,2089.7,15595
2024-11-26,2094.35,2146.0,2009.4,2049.85,6030
2024-11-27,2080.6,2130.0,2031.3,2082.2,5814
2024-11-28,2099.0,2238.7,2029.4,2047.7,32437
2024-11-29,2050.0,2150.0,2025.15,2128.35,12706
2024-12-02,2145.95,2348.0,2145.95,2189.3,51382
2024-12-03,2250.05,2392.35,2210.5,2246.1,58006
2024-12-04,2305.0,2434.0,2283.1,2361.2,73430
2024-12-05,2386.25,2485.45,2336.6,2379.4,56716
2024-12-06,2395.0,2449.0,2286.05,2338.1,50858
2024-12-09,2358.75,2369.95,2250.0,2267.8,28356
2024-12-10,2267.85,2360.0,2212.9,2296.6,17991
2024-12-11,2322.25,2357.4,2240.0,2277.85,21694
2024-12-12,2299.0,2333.35,2240.0,2252.9,11549
2024-12-13,2235.0,2269.95,2162.6,2250.65,10177
2024-12-16,2275.0,2340.0,2215.35,2250.0,15553
